schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
Finland,RUSSIAN FEDERATION,ST. PETERSBURG,85397.0,81803.0,1677.0,0.0200886439865836,2022
Finland,SAUDI ARABIA,RIYADH,89.0,87.0,0.0,0.0,2022
Finland,SERBIA,BELGRADE,104.0,87.0,15.0,0.1470588235294117,2022
Finland,SOUTH AFRICA,PRETORIA,1267.0,1197.0,52.0,0.0416333066453162,2022
Finland,SOUTH KOREA,SEOUL,39.0,24.0,13.0,0.3513513513513513,2022
Finland,TANZANIA,DAR ES SALAAM,347.0,214.0,115.0,0.3495440729483283,2022
Finland,THAILAND,BANGKOK,9358.0,8599.0,585.0,0.0636977351916376,2022
Finland,TUNISIA,TUNIS,2336.0,1072.0,1262.0,0.5407026563838904,2022
Finland,TÜRKIYE,ANKARA,4073.0,2263.0,1558.0,0.4077466631771787,2022
Finland,UKRAINE,KYIV,12.0,3.0,5.0,0.625,2022
Finland,UNITED ARAB EMIRATES,ABU DHABI,1814.0,1258.0,565.0,0.3099286889742183,2022
Finland,UNITED KINGDOM,LONDON,3620.0,3439.0,125.0,0.0350729517396184,2022
Finland,USA,"LOS ANGELES, CA",413.0,285.0,119.0,0.2945544554455445,2022
Finland,USA,"NEW YORK, NY",892.0,811.0,74.0,0.0836158192090395,2022
Finland,VIETNAM,HANOI,869.0,670.0,156.0,0.1888619854721549,2022
France,ALBANIA,TIRANA,67.0,58.0,2.0,0.0333333333333333,2022
France,ALGERIA,ALGIERS,134764.0,60431.0,66111.0,0.5224431414075958,2022
France,ALGERIA,ANNABA,41109.0,19732.0,17937.0,0.4761740423159627,2022
France,ALGERIA,ORAN,64054.0,29927.0,31759.0,0.5148493985669358,2022
France,ANGOLA,LUANDA,1907.0,951.0,893.0,0.4842733188720173,2022
France,ARGENTINA,BUENOS AIRES,157.0,122.0,20.0,0.1408450704225352,2022
France,ARMENIA,YEREVAN,10080.0,8942.0,1022.0,0.1025692492974709,2022
France,AUSTRALIA,SYDNEY,2190.0,1979.0,19.0,0.0095095095095095,2022
France,AUSTRIA,VIENNA,23.0,23.0,0.0,0.0,2022
France,AZERBAIJAN,BAKU,13847.0,12242.0,1046.0,0.0787176399759181,2022
France,BAHRAIN,MANAMA,5530.0,5247.0,261.0,0.0473856209150326,2022
France,BANGLADESH,DHAKA,4460.0,2935.0,1440.0,0.3291428571428571,2022
France,BELARUS,MINSK,8975.0,8818.0,53.0,0.0059745237290046,2022
France,BELGIUM,BRUSSELS,27.0,21.0,0.0,0.0,2022
France,BENIN,COTONOU,12647.0,9413.0,3132.0,0.2496612196094061,2022
France,BOLIVIA,LA PAZ,94.0,85.0,3.0,0.034090909090909,2022
France,BOSNIA AND HERZEGOVINA,SARAJEVO,65.0,52.0,7.0,0.1186440677966101,2022
France,BRAZIL,BRASILIA,51.0,45.0,6.0,0.1176470588235294,2022
France,BRAZIL,RECIFE,2.0,1.0,1.0,0.5,2022
France,BRAZIL,RIO DE JANEIRO,35.0,28.0,6.0,0.1764705882352941,2022
France,BRAZIL,SAO PAULO,177.0,93.0,69.0,0.4259259259259259,2022
France,BULGARIA,SOFIA,343.0,323.0,10.0,0.03003003003003,2022
France,BURKINA FASO,OUAGADOUGOU,10310.0,7122.0,2766.0,0.2797330097087379,2022
France,BURUNDI,BUJUMBURA,64.0,59.0,0.0,0.0,2022
France,CAMBODIA,PHNOM PENH,7513.0,6738.0,711.0,0.0954490535642368,2022
France,CAMEROON,DOUALA,11677.0,8008.0,3237.0,0.2878612716763006,2022
France,CAMEROON,YAONDE,8808.0,6519.0,2001.0,0.2348591549295774,2022
France,CANADA,MONTREAL,8860.0,7652.0,760.0,0.0903471231573942,2022
France,CENTRAL AFRICAN REPUBLIC,BANGUI,2004.0,1297.0,616.0,0.3220073183481443,2022
France,CHAD,N'DJAMENA,6785.0,4972.0,1655.0,0.2497359287762185,2022
France,CHILE,SANTIAGO DE CHILE,484.0,327.0,149.0,0.3130252100840336,2022
France,CHINA,BEIJING,8503.0,6989.0,460.0,0.0617532554705329,2022
France,CHINA,CHENGDU,1929.0,1535.0,164.0,0.0965273690406121,2022
France,CHINA,GUANGZHOU (CANTON),6028.0,5212.0,321.0,0.0580155431050063,2022
France,CHINA,SHANGHAI,8033.0,7027.0,427.0,0.0572846793667829,2022
France,CHINA,SHENYANG,555.0,335.0,153.0,0.3135245901639344,2022
France,CHINA,WUHAN,1712.0,1434.0,120.0,0.0772200772200772,2022
France,COLOMBIA,BOGOTA,49.0,41.0,2.0,0.0465116279069767,2022
France,COMOROS,MORONI,2770.0,1695.0,974.0,0.3649306856500562,2022
France,COMOROS,MUTSAMUDU,4.0,0.0,2.0,1.0,2022
France,CONGO (BRAZZAVILLE),BRAZZAVILLE,12257.0,8357.0,3634.0,0.303060628804937,2022
France,CONGO (BRAZZAVILLE),POINTE NOIRE,3100.0,1693.0,1346.0,0.4429088515959197,2022
France,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,6.0,4.0,0.0,0.0,2022
France,COTE D'IVOIRE,ABIDJAN,45993.0,30216.0,12451.0,0.2918180326716197,2022
France,CROATIA,ZAGREB,97.0,92.0,2.0,0.0212765957446808,2022
France,CUBA,HAVANA,4453.0,3259.0,1105.0,0.2532080659945004,2022
France,CYPRUS,NICOSIA,433.0,356.0,51.0,0.1253071253071253,2022
France,DENMARK,COPENHAGEN,1.0,1.0,0.0,0.0,2022
France,DJIBOUTI,DJIBOUTI,4530.0,2823.0,1602.0,0.3620338983050847,2022
France,DOMINICAN REPUBLIC,SANTO DOMINGO,4520.0,3625.0,841.0,0.1883116883116883,2022
France,ECUADOR,QUITO,5350.0,4253.0,940.0,0.1810129019834392,2022
France,EGYPT,CAIRO,39590.0,33757.0,5206.0,0.1336139414316146,2022
France,EQUATORIAL GUINEA,MALABO,822.0,550.0,197.0,0.2637215528781794,2022
France,ETHIOPIA,ADDIS ABEBA,3836.0,2578.0,1105.0,0.3000271517784414,2022
France,FINLAND,HELSINKI,2.0,1.0,0.0,0.0,2022
France,FRANCE,PARIS,73.0,0.0,0.0,,2022
France,GABON,LIBREVILLE,15718.0,10783.0,4250.0,0.2827113683230227,2022
France,GEORGIA,TBILISSI,504.0,419.0,77.0,0.1552419354838709,2022
France,GERMANY,FRANKFURT/MAIN,18.0,15.0,2.0,0.1176470588235294,2022
France,GHANA,ACCRA,4956.0,3424.0,1495.0,0.3039235616995324,2022
France,GREECE,ATHENS,3.0,3.0,0.0,0.0,2022
France,GUATEMALA,GUATEMALA CITY,81.0,80.0,0.0,0.0,2022
France,GUINEA,CONAKRY,9264.0,4779.0,4077.0,0.4603658536585366,2022
France,HAITI,PORT AU PRINCE,5052.0,2685.0,2283.0,0.4595410628019323,2022
France,HONG KONG S.A.R.,HONG KONG,1795.0,1629.0,106.0,0.0610951008645533,2022
France,INDIA,BANGALORE,22622.0,18510.0,3386.0,0.1546401169163317,2022
France,INDIA,KOLKATA,9670.0,7694.0,1788.0,0.1885678126977431,2022
France,INDIA,MUMBAI,46000.0,36668.0,7691.0,0.1733808246353614,2022
France,INDIA,NEW DELHI,39276.0,28256.0,10296.0,0.2670678564017431,2022
France,INDIA,PONDICHERY,21075.0,15859.0,4520.0,0.2217969478384611,2022
France,INDONESIA,JAKARTA,36681.0,32565.0,2295.0,0.0658347676419965,2022
France,IRAN,TEHERAN,31888.0,23207.0,5975.0,0.2047495031183606,2022
France,IRAQ,BAGHDAD,6863.0,3634.0,3032.0,0.4548454845484548,2022
France,IRAQ,ERBIL,8800.0,4961.0,3608.0,0.4210526315789473,2022
France,IRELAND,DUBLIN,3314.0,3236.0,82.0,0.024713682941531,2022
France,ISRAEL,JERUSALEM,3945.0,3049.0,435.0,0.1248564867967853,2022
France,ISRAEL,TEL AVIV,527.0,444.0,63.0,0.1242603550295858,2022
France,ITALY,ROME,52.0,48.0,0.0,0.0,2022
France,JAPAN,TOKYO,1200.0,1024.0,108.0,0.0954063604240282,2022
France,JORDAN,AMMAN,4426.0,3782.0,510.0,0.1188257222739981,2022
France,KAZAKHSTAN,ASTANA,8334.0,7320.0,628.0,0.0790135883241067,2022
France,KENYA,NAIROBI,3300.0,2842.0,398.0,0.1228395061728395,2022
France,KUWAIT,KUWAIT,39165.0,36174.0,1729.0,0.0456164419702925,2022
France,LAOS,VIENTIANE,2152.0,1699.0,382.0,0.1835655934646804,2022
France,LATVIA,RIGA,1.0,1.0,0.0,0.0,2022
France,LEBANON,BEIRUT,46072.0,41607.0,4306.0,0.0937860736610546,2022
France,MADAGASCAR,ANTANANARIVO,14284.0,9519.0,4092.0,0.3006391888913379,2022
France,MALAYSIA,KUALA LUMPUR,893.0,749.0,106.0,0.1239766081871345,2022
France,MALI,BAMAKO,19050.0,10613.0,7565.0,0.4161623941027615,2022
France,MALTA,VALETTA,3.0,5.0,0.0,0.0,2022
France,MAURITANIA,NOUAKCHOTT,3677.0,2517.0,1010.0,0.2863623476041962,2022
France,MAURITIUS,PORT LOUIS,657.0,597.0,28.0,0.0448,2022
France,MEXICO,MEXICO CITY,201.0,145.0,46.0,0.2408376963350785,2022
France,MONGOLIA,ULAN BATOR,3199.0,2603.0,518.0,0.1659724447292534,2022
France,MOROCCO,CASABLANCA,54131.0,30328.0,22265.0,0.4233453121137794,2022
France,MOROCCO,RABAT,106914.0,74674.0,29233.0,0.2813381196647002,2022
France,MOZAMBIQUE,MAPUTO,1638.0,1370.0,218.0,0.1372795969773299,2022
France,MYANMAR,YANGON,1259.0,1095.0,67.0,0.0576592082616179,2022
France,NEW ZEALAND,WELLINGTON,269.0,258.0,3.0,0.0114942528735632,2022
France,NIGER,NIAMEY,7285.0,5840.0,1239.0,0.1750247210057917,2022
France,NIGERIA,ABUJA,16274.0,9087.0,7156.0,0.440559010035092,2022
France,NIGERIA,LAGOS,21418.0,12944.0,8130.0,0.385783429818734,2022
France,NORTH MACEDONIA,SKOPJE,23.0,21.0,2.0,0.0869565217391304,2022
France,NORWAY,OSLO,4.0,3.0,0.0,0.0,2022
France,OMAN,MUSCAT,4292.0,3835.0,400.0,0.0944510035419126,2022
France,PAKISTAN,ISLAMABAD,8959.0,5302.0,3513.0,0.3985252410663641,2022
France,PANAMA,PANAMA CITY,109.0,101.0,6.0,0.0560747663551401,2022
France,PERU,LIMA,76.0,64.0,9.0,0.1232876712328767,2022
France,PHILIPPINES,MANILA,26596.0,24330.0,1932.0,0.0735663696595841,2022
France,POLAND,WARSAW,5.0,4.0,0.0,0.0,2022
France,QATAR,DOHA,17617.0,15463.0,1864.0,0.1075777688001385,2022
France,ROMANIA,BUCHAREST,1209.0,1179.0,19.0,0.0158597662771285,2022
France,RUSSIAN FEDERATION,MOSCOW,64309.0,55285.0,4842.0,0.0805295457947344,2022
France,RWANDA,KIGALI,152.0,151.0,0.0,0.0,2022
France,SAINT LUCIA,CASTRIES,164.0,128.0,17.0,0.1172413793103448,2022
France,SAUDI ARABIA,JEDDAH,57506.0,51635.0,3990.0,0.0717303370786516,2022
France,SAUDI ARABIA,RIYADH,63124.0,58562.0,2470.0,0.0404705728142613,2022
France,SENEGAL,DAKAR,27556.0,15764.0,10347.0,0.3962697713607292,2022
France,SERBIA,BELGRADE,492.0,438.0,37.0,0.0778947368421052,2022
France,SINGAPORE,SINGAPORE,8927.0,8292.0,502.0,0.0570843757107118,2022
France,SOUTH AFRICA,CAPE TOWN,8795.0,8273.0,377.0,0.0435838150289017,2022
France,SOUTH AFRICA,JOHANNESBURG,17001.0,15613.0,1012.0,0.0608721804511278,2022
France,SOUTH KOREA,SEOUL,612.0,476.0,102.0,0.1764705882352941,2022
France,SPAIN,MADRID,78.0,73.0,1.0,0.0135135135135135,2022
France,SRI LANKA,COLOMBO,8728.0,4436.0,4118.0,0.4814122048164601,2022
France,SUDAN,KHARTOUM,2089.0,1224.0,858.0,0.4121037463976945,2022
France,SURINAME,PARAMARIBO,52.0,49.0,0.0,0.0,2022
France,SWITZERLAND,GENEVA,29.0,25.0,2.0,0.074074074074074,2022
France,TAIWAN,TAIPEI,187.0,181.0,0.0,0.0,2022
France,TANZANIA,DAR ES SALAAM,1525.0,1135.0,369.0,0.245345744680851,2022
France,THAILAND,BANGKOK,38188.0,35382.0,2079.0,0.0554977176263313,2022
France,TOGO,LOME,7097.0,5240.0,1763.0,0.2517492503212908,2022
France,TUNISIA,TUNIS,95515.0,64209.0,25845.0,0.2869944699846758,2022
France,TÜRKIYE,ANKARA,39599.0,31865.0,5803.0,0.1540564935754486,2022
France,TÜRKIYE,ISTANBUL,75515.0,62000.0,9632.0,0.1344650435559526,2022
France,UGANDA,KAMPALA,3017.0,2606.0,342.0,0.1160108548168249,2022
France,UKRAINE,KYIV,36.0,37.0,16.0,0.3018867924528302,2022
France,UNITED ARAB EMIRATES,ABU DHABI,21935.0,17606.0,4056.0,0.1872403286861785,2022
France,UNITED KINGDOM,LONDON,91702.0,83021.0,3552.0,0.0410289582202303,2022
France,URUGUAY,MONTEVIDEO,65.0,56.0,1.0,0.0175438596491228,2022
France,USA,"WASHINGTON, DC",39817.0,31774.0,2227.0,0.065498073586071,2022
France,UZBEKISTAN,TASHKENT,6910.0,5866.0,901.0,0.1331461504359391,2022
France,VANUATU,PORT VILA,50.0,45.0,2.0,0.0425531914893617,2022
France,VENEZUELA,CARACAS,10.0,8.0,0.0,0.0,2022
France,VIETNAM,HANOI,20381.0,18738.0,1046.0,0.0528710068742418,2022
France,VIETNAM,HO CHI MINH,20555.0,17007.0,2639.0,0.1343275984933319,2022
France,ZIMBABWE,HARARE,2246.0,1990.0,190.0,0.0871559633027523,2022
Germany,ALBANIA,TIRANA,89.0,30.0,12.0,0.2857142857142857,2022
Germany,ALGERIA,ALGIERS,6096.0,2860.0,2846.0,0.4987732211706975,2022
Germany,ANGOLA,LUANDA,2582.0,1312.0,1225.0,0.4828537642885298,2022
Germany,ARGENTINA,BUENOS AIRES,50.0,42.0,7.0,0.1428571428571428,2022
Germany,ARMENIA,YEREVAN,9324.0,8676.0,605.0,0.0651869410623855,2022
Germany,AUSTRALIA,CANBERRA,1.0,1.0,0.0,0.0,2022
Germany,AUSTRALIA,SYDNEY,41.0,7.0,15.0,0.6818181818181818,2022
Germany,AUSTRIA,VIENNA,14.0,4.0,0.0,0.0,2022
Germany,AZERBAIJAN,BAKU,13324.0,11986.0,1250.0,0.094439407676035,2022
Germany,BAHRAIN,MANAMA,7714.0,7296.0,398.0,0.0517286197036651,2022
Germany,BANGLADESH,DHAKA,1952.0,1840.0,80.0,0.0416666666666666,2022
Germany,BELARUS,MINSK,27319.0,26667.0,638.0,0.0233656839406702,2022
Germany,BELGIUM,BRUSSELS,4.0,1.0,0.0,0.0,2022
Germany,BENIN,COTONOU,749.0,567.0,174.0,0.2348178137651821,2022
Germany,BOLIVIA,LA PAZ,1507.0,1411.0,84.0,0.0561872909698996,2022
Germany,BOSNIA AND HERZEGOVINA,SARAJEVO,317.0,281.0,9.0,0.0310344827586206,2022
Germany,BOTSWANA,GABORONE,1114.0,1074.0,35.0,0.0315599639314697,2022
Germany,BRAZIL,PORTO ALEGRE,15.0,12.0,3.0,0.2,2022
Germany,BRAZIL,RECIFE,8.0,8.0,0.0,0.0,2022
Germany,BRAZIL,RIO DE JANEIRO,19.0,19.0,0.0,0.0,2022
Germany,BRAZIL,SAO PAULO,86.0,72.0,11.0,0.1325301204819277,2022
Germany,BULGARIA,SOFIA,577.0,556.0,14.0,0.0245614035087719,2022
Germany,BURKINA FASO,OUAGADOUGOU,1066.0,860.0,193.0,0.1832858499525166,2022
Germany,CAMBODIA,PHNOM PENH,3050.0,2607.0,432.0,0.1421520236920039,2022
Germany,CAMEROON,YAONDE,3348.0,2232.0,1106.0,0.3313361294188137,2022
Germany,CANADA,TORONTO,1730.0,1658.0,43.0,0.0252792475014697,2022
Germany,CHILE,SANTIAGO DE CHILE,104.0,82.0,11.0,0.1182795698924731,2022
Germany,CHINA,BEIJING,3703.0,3250.0,184.0,0.0535818287711124,2022
Germany,CHINA,CHENGDU,592.0,539.0,43.0,0.0738831615120274,2022
Germany,CHINA,GUANGZHOU (CANTON),3258.0,3085.0,17.0,0.0054803352675693,2022
Germany,CHINA,SHANGHAI,4798.0,4346.0,232.0,0.0506771515945827,2022
Germany,CHINA,SHENYANG,566.0,547.0,4.0,0.0072595281306715,2022
Germany,COLOMBIA,BOGOTA,67.0,65.0,1.0,0.0151515151515151,2022
Germany,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,161.0,143.0,3.0,0.0205479452054794,2022
Germany,COSTA RICA,SAN JOSE,25.0,20.0,1.0,0.0476190476190476,2022
Germany,COTE D'IVOIRE,ABIDJAN,1700.0,1059.0,608.0,0.3647270545890821,2022
Germany,CROATIA,ZAGREB,185.0,130.0,25.0,0.1612903225806451,2022
Germany,CUBA,HAVANA,3782.0,2091.0,1668.0,0.4437350359138068,2022
Germany,CYPRUS,NICOSIA,1763.0,1179.0,400.0,0.253324889170361,2022
Germany,DENMARK,COPENHAGEN,4.0,1.0,0.0,0.0,2022
Germany,DOMINICAN REPUBLIC,SANTO DOMINGO,2333.0,1894.0,425.0,0.1832686502802932,2022
Germany,ECUADOR,QUITO,3489.0,3132.0,345.0,0.0992234685073339,2022
Germany,EGYPT,CAIRO,43253.0,36332.0,6586.0,0.1534554266275222,2022
Germany,EL SALVADOR,SAN SALVADOR,3.0,3.0,0.0,0.0,2022
Germany,ESTONIA,TALLINN,1.0,1.0,0.0,0.0,2022
Germany,ETHIOPIA,ADDIS ABEBA,3023.0,2339.0,656.0,0.2190317195325542,2022
Germany,FRANCE,PARIS,10.0,10.0,0.0,0.0,2022
Germany,GEORGIA,TBILISSI,164.0,119.0,42.0,0.2608695652173913,2022
Germany,GHANA,ACCRA,8150.0,6147.0,1972.0,0.2428870550560413,2022
Germany,GREECE,ATHENS,8.0,4.0,1.0,0.2,2022
Germany,GUATEMALA,GUATEMALA CITY,49.0,48.0,1.0,0.0204081632653061,2022
Germany,GUINEA,CONAKRY,1490.0,977.0,502.0,0.3394185260311021,2022
Germany,HONDURAS,TEGUCIGALPA,10.0,9.0,1.0,0.1,2022
Germany,HONG KONG S.A.R.,HONG KONG,683.0,665.0,8.0,0.0118870728083209,2022
Germany,HUNGARY,BUDAPEST,1.0,1.0,0.0,0.0,2022
Germany,INDIA,BANGALORE,6345.0,6332.0,8.0,0.0012618296529968,2022
Germany,INDIA,CHENNAI,147.0,142.0,2.0,0.0138888888888888,2022
Germany,INDIA,KOLKATA,649.0,646.0,1.0,0.0015455950540958,2022
Germany,INDIA,MUMBAI,55870.0,48535.0,7161.0,0.1285729675380637,2022
Germany,INDIA,NEW DELHI,13341.0,11822.0,1443.0,0.1087825103656238,2022
Germany,INDONESIA,JAKARTA,12327.0,11589.0,522.0,0.0431013128560812,2022
Germany,IRAN,TEHERAN,25759.0,16160.0,9494.0,0.3700787401574803,2022
Germany,IRAQ,BAGHDAD,5706.0,4322.0,1156.0,0.2110259218692953,2022
Germany,IRAQ,ERBIL,11562.0,5164.0,6179.0,0.5447412501102001,2022
Germany,IRELAND,DUBLIN,4047.0,3984.0,46.0,0.0114143920595533,2022
Germany,ISRAEL,TEL AVIV,1311.0,1249.0,48.0,0.0370084811102544,2022
Germany,ITALY,ROME,26.0,19.0,4.0,0.1739130434782608,2022
Germany,JAMAICA,KINGSTON,715.0,613.0,78.0,0.1128798842257597,2022
Germany,JAPAN,OSAKA,344.0,341.0,2.0,0.0058309037900874,2022
Germany,JAPAN,TOKYO,717.0,641.0,66.0,0.0933521923620933,2022
Germany,JORDAN,AMMAN,10439.0,8436.0,1717.0,0.1691125775632818,2022
Germany,KAZAKHSTAN,ALMATY,11896.0,10996.0,839.0,0.0708914237431347,2022
Germany,KAZAKHSTAN,ASTANA,11083.0,10324.0,664.0,0.0604295595194757,2022
Germany,KENYA,NAIROBI,6119.0,4814.0,1141.0,0.1916036943744752,2022
Germany,KOSOVO,PRISTINA,54685.0,96.0,5731.0,0.9835249699673932,2022
Germany,KUWAIT,KUWAIT,29368.0,28282.0,1075.0,0.0366181830568518,2022
Germany,KYRGYZSTAN,BISHKEK,9375.0,7716.0,1576.0,0.1696082651743435,2022
Germany,LAOS,VIENTIANE,855.0,777.0,69.0,0.0815602836879432,2022
Germany,LEBANON,BEIRUT,7795.0,4895.0,2734.0,0.3583693799973784,2022
Germany,LITHUANIA,VILNIUS,47.0,38.0,5.0,0.1162790697674418,2022
Germany,MALAYSIA,KUALA LUMPUR,672.0,501.0,166.0,0.2488755622188905,2022
Germany,MALI,BAMAKO,888.0,568.0,302.0,0.3471264367816092,2022
Germany,MAURITANIA,NOUAKCHOTT,1598.0,1079.0,507.0,0.319672131147541,2022
Germany,MEXICO,MEXICO CITY,159.0,147.0,8.0,0.0516129032258064,2022
Germany,MOLDOVA,CHISINAU,219.0,210.0,6.0,0.0277777777777777,2022
Germany,MONGOLIA,ULAN BATOR,7555.0,6324.0,1179.0,0.1571371451419432,2022
Germany,MONTENEGRO,PODGORICA,245.0,193.0,32.0,0.1422222222222222,2022
Germany,MOROCCO,RABAT,6222.0,4262.0,1931.0,0.3118036492814467,2022
Germany,MOZAMBIQUE,MAPUTO,743.0,660.0,50.0,0.0704225352112676,2022
Germany,MYANMAR,YANGON,1701.0,1206.0,477.0,0.2834224598930481,2022
Germany,NAMIBIA,WINDHOEK,2784.0,2546.0,169.0,0.0622467771639042,2022
Germany,NEPAL,KATHMANDU,4036.0,2314.0,1703.0,0.4239482200647249,2022
Germany,NETHERLANDS,AMSTERDAM,18.0,16.0,2.0,0.1111111111111111,2022
Germany,NEW ZEALAND,WELLINGTON,308.0,305.0,1.0,0.0032679738562091,2022
Germany,NICARAGUA,MANAGUA,7.0,7.0,0.0,0.0,2022
Germany,NIGERIA,ABUJA,1622.0,1445.0,98.0,0.0635126377187297,2022
Germany,NIGERIA,LAGOS,6292.0,2979.0,3309.0,0.5262404580152672,2022
Germany,NORTH MACEDONIA,SKOPJE,64.0,30.0,33.0,0.5238095238095238,2022
Germany,NORWAY,OSLO,4.0,4.0,0.0,0.0,2022
Germany,OMAN,MUSCAT,8511.0,8114.0,378.0,0.0445124823363165,2022
Germany,PAKISTAN,ISLAMABAD,7628.0,4864.0,2662.0,0.3537071485516875,2022
Germany,PAKISTAN,KARACHI,8060.0,6400.0,1598.0,0.1997999499874968,2022
Germany,PALESTINIAN AUTHORITY,RAMALLAH,3744.0,2904.0,558.0,0.1611785095320624,2022
Germany,PANAMA,PANAMA CITY,43.0,37.0,6.0,0.1395348837209302,2022
Germany,PARAGUAY,ASUNCION,19.0,19.0,0.0,0.0,2022
Germany,PERU,LIMA,35.0,34.0,0.0,0.0,2022
Germany,PHILIPPINES,MANILA,14474.0,13921.0,447.0,0.0311108017817371,2022
Germany,POLAND,WARSAW,4.0,4.0,0.0,0.0,2022
Germany,QATAR,DOHA,18357.0,16443.0,1664.0,0.0918981609322361,2022
Germany,ROMANIA,BUCHAREST,493.0,451.0,38.0,0.0777096114519427,2022
Germany,RUSSIAN FEDERATION,KALININGRAD,6440.0,5692.0,703.0,0.1099296325254104,2022
Germany,RUSSIAN FEDERATION,MOSCOW,27016.0,20505.0,6210.0,0.2324536777091521,2022
Germany,RUSSIAN FEDERATION,NOVOSIBIRSK,3775.0,3308.0,386.0,0.1044937736870601,2022
Germany,RUSSIAN FEDERATION,ST. PETERSBURG,6870.0,5368.0,1356.0,0.2016656751933373,2022
Germany,RUSSIAN FEDERATION,YEKATERINBURG,4794.0,3936.0,640.0,0.1398601398601398,2022
Germany,RWANDA,KIGALI,197.0,140.0,14.0,0.0909090909090909,2022
Germany,SAUDI ARABIA,JEDDAH,7015.0,6791.0,193.0,0.0276345933562428,2022
Germany,SAUDI ARABIA,RIYADH,34738.0,32016.0,2467.0,0.0715424992025055,2022
Germany,SENEGAL,DAKAR,2367.0,1265.0,1070.0,0.4582441113490364,2022
Germany,SERBIA,BELGRADE,926.0,823.0,79.0,0.0875831485587583,2022
Germany,SINGAPORE,SINGAPORE,5099.0,4856.0,227.0,0.0446586661420421,2022
Germany,SLOVENIA,LJUBLJANA,137.0,2.0,132.0,0.9850746268656716,2022
Germany,SOUTH AFRICA,CAPE TOWN,10000.0,9574.0,369.0,0.0371115357537966,2022
Germany,SOUTH AFRICA,PRETORIA,16735.0,15052.0,1630.0,0.0977101067018343,2022
Germany,SOUTH KOREA,SEOUL,269.0,258.0,4.0,0.015267175572519,2022
Germany,SPAIN,MADRID,5.0,1.0,0.0,0.0,2022
Germany,SRI LANKA,COLOMBO,2462.0,1271.0,1164.0,0.4780287474332649,2022
Germany,SUDAN,KHARTOUM,1321.0,785.0,500.0,0.3891050583657587,2022
Germany,SWEDEN,STOCKHOLM,1.0,1.0,0.0,0.0,2022
Germany,SWITZERLAND,BERN,3.0,3.0,0.0,0.0,2022
Germany,TAIWAN,TAIPEI,174.0,163.0,8.0,0.0467836257309941,2022
Germany,TAJIKISTAN,DUSHANBE,3818.0,2381.0,1334.0,0.3590847913862718,2022
Germany,TANZANIA,DAR ES SALAAM,2574.0,2140.0,413.0,0.1617704661182922,2022
Germany,THAILAND,BANGKOK,30466.0,27669.0,2669.0,0.0879754763003494,2022
Germany,TOGO,LOME,747.0,642.0,95.0,0.1289009497964721,2022
Germany,TRINIDAD AND TOBAGO,PORT OF SPAIN,131.0,114.0,14.0,0.109375,2022
Germany,TUNISIA,TUNIS,17760.0,13775.0,3790.0,0.2157699971534301,2022
Germany,TÜRKIYE,ANKARA,64976.0,49108.0,15774.0,0.2431182762553558,2022
Germany,TÜRKIYE,ISTANBUL,126549.0,98855.0,27360.0,0.216772966763063,2022
Germany,TÜRKIYE,IZMIR,32174.0,26966.0,4906.0,0.1539282128514056,2022
Germany,TURKMENISTAN,ASHGABAT,2206.0,1845.0,95.0,0.0489690721649484,2022
Germany,UGANDA,KAMPALA,3275.0,2525.0,707.0,0.21875,2022
Germany,UKRAINE,KYIV,86.0,53.0,17.0,0.2428571428571428,2022
Germany,UNITED ARAB EMIRATES,DUBAI,21592.0,16346.0,4790.0,0.2266275548826646,2022
Germany,UNITED KINGDOM,EDINBURGH,1220.0,1125.0,83.0,0.0687086092715231,2022
Germany,UNITED KINGDOM,LONDON,19542.0,18340.0,917.0,0.0476190476190476,2022
Germany,URUGUAY,MONTEVIDEO,18.0,16.0,1.0,0.0588235294117647,2022
Germany,USA,"ATLANTA, GA",843.0,821.0,8.0,0.0096501809408926,2022
Germany,USA,"BOSTON, MA",1295.0,1270.0,18.0,0.0139751552795031,2022
Germany,USA,"CHICAGO, IL",1184.0,1140.0,30.0,0.0256410256410256,2022
Germany,USA,"HOUSTON, TX",1315.0,1175.0,95.0,0.0748031496062992,2022
Germany,USA,"LOS ANGELES, CA",1655.0,1610.0,18.0,0.011056511056511,2022
Germany,USA,"MIAMI, FL",532.0,493.0,20.0,0.0389863547758284,2022
Germany,USA,"NEW YORK, NY",2699.0,2583.0,38.0,0.0144982830980541,2022
Germany,USA,"SAN FRANCISCO, CA",2544.0,2437.0,92.0,0.0363780150257018,2022
Germany,USA,"WASHINGTON, DC",1093.0,1056.0,22.0,0.0204081632653061,2022
Germany,UZBEKISTAN,TASHKENT,13097.0,9969.0,3038.0,0.2335665410932574,2022
Germany,VENEZUELA,CARACAS,4.0,0.0,0.0,,2022
Germany,VIETNAM,HANOI,8815.0,7943.0,787.0,0.0901489117983963,2022
Germany,VIETNAM,HO CHI MINH,6577.0,5563.0,924.0,0.1424387236010482,2022
Germany,ZAMBIA,LUSAKA,964.0,745.0,202.0,0.2133051742344245,2022
Germany,ZIMBABWE,HARARE,698.0,575.0,107.0,0.156891495601173,2022
Greece,ALBANIA,GJIROKASTER,3.0,1.0,0.0,0.0,2022
