reporting_year,reporting_state,consulate_country,consulate_country_region,consulate_country_income_group,consulate_city,visitor_visa_applications,visitor_visa_issued,visitor_visa_not_issued,visitor_visa_refusal_rate
2010,Poland,Italy,Europe & Central Asia,High income,ROME,0,0,0,
2010,Poland,Japan,East Asia & Pacific,High income,TOKYO,113,113,0,0.0
2010,Poland,Jordan,Middle East & North Africa,Lower middle income,AMMAN,686,559,127,0.18513119533527697
2010,Poland,Kazakhstan,Europe & Central Asia,Upper middle income,ALMATY,3749,3693,56,0.014937316617764738
2010,Poland,Kazakhstan,Europe & Central Asia,Upper middle income,ASTANA,765,763,2,0.00261437908496732
2010,Poland,Kenya,Sub-Saharan Africa,Lower middle income,NAIROBI,650,500,150,0.23076923076923078
2010,Poland,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,PYONGYANG,19,0,19,1.0
2010,Poland,"Korea, Rep.",East Asia & Pacific,High income,SEOUL,283,281,2,0.007067137809187279
2010,Poland,Kuwait,Middle East & North Africa,High income,KUWAIT CITY,802,785,17,0.02119700748129676
2010,Poland,Latvia,Europe & Central Asia,High income,RIGA,3,3,0,0.0
2010,Poland,Lebanon,Middle East & North Africa,Lower middle income,BEIRUT,548,483,65,0.11861313868613138
2010,Poland,Libya,Middle East & North Africa,Upper middle income,TRIPOLI,380,361,19,0.05
2010,Poland,Lithuania,Europe & Central Asia,High income,VILNIUS,4,4,0,0.0
2010,Poland,Malaysia,East Asia & Pacific,Upper middle income,KUALA LUMPUR,214,138,76,0.35514018691588783
2010,Poland,Mexico,Latin America & Caribbean,Upper middle income,MEXICO CITY,35,33,2,0.05714285714285714
2010,Poland,Moldova,Europe & Central Asia,Upper middle income,CHISINAU,7025,6207,818,0.11644128113879003
2010,Poland,Morocco,Middle East & North Africa,Lower middle income,RABAT,1509,943,566,0.3750828363154407
2010,Poland,Netherlands,Europe & Central Asia,High income,THE HAGUE,3,2,1,0.3333333333333333
2010,Poland,New Zealand,East Asia & Pacific,High income,WELLINGTON,17,17,0,0.0
2010,Poland,Nigeria,Sub-Saharan Africa,Lower middle income,ABUJA,656,268,388,0.5914634146341463
2010,Poland,Norway,Europe & Central Asia,High income,OSLO,1,1,0,0.0
2010,Poland,Pakistan,South Asia,Lower middle income,ISLAMABAD,354,242,112,0.3163841807909605
2010,Poland,Peru,Latin America & Caribbean,Upper middle income,LIMA,221,170,51,0.23076923076923078
2010,Poland,Portugal,Europe & Central Asia,High income,LISBON,8,7,1,0.125
2010,Poland,Qatar,Middle East & North Africa,High income,DOHA,235,200,35,0.14893617021276595
2010,Poland,Romania,Europe & Central Asia,High income,BUCHAREST,299,285,14,0.046822742474916385
2010,Poland,Russian Federation,Europe & Central Asia,Upper middle income,KALININGRAD,73997,73579,418,0.005648877657202319
2010,Poland,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,10124,10110,14,0.001382852627419992
2010,Poland,Russian Federation,Europe & Central Asia,Upper middle income,IRKUTSK,1938,1873,65,0.033539731682146544
2010,Poland,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,71278,70827,451,0.0063273380285642136
2010,Poland,Saudi Arabia,Middle East & North Africa,High income,RIYADH,906,869,37,0.04083885209713024
2010,Poland,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,275,267,8,0.02909090909090909
2010,Poland,Singapore,East Asia & Pacific,High income,SINGAPORE,193,188,5,0.025906735751295335
2010,Poland,Slovak Republic,Europe & Central Asia,High income,BRATISLAVA,1,1,0,0.0
2010,Poland,Slovenia,Europe & Central Asia,High income,LJUBLJANA,1,1,0,0.0
2010,Poland,South Africa,Sub-Saharan Africa,Upper middle income,PRETORIA,1400,1384,16,0.011428571428571429
2010,Poland,Spain,Europe & Central Asia,High income,BARCELONA,0,0,0,
2010,Poland,Spain,Europe & Central Asia,High income,MADRID,10,10,0,0.0
2010,Poland,Sweden,Europe & Central Asia,High income,MALMÖ,0,0,0,
2010,Poland,Sweden,Europe & Central Asia,High income,STOCKHOLM,1,1,0,0.0
2010,Poland,Switzerland,Europe & Central Asia,High income,BERN,5,4,1,0.2
2010,Poland,Syrian Arab Republic,Middle East & North Africa,Low income,DAMASCUS,541,457,84,0.15526802218114602
2010,Poland,"Taiwan, China",East Asia & Pacific,High income,TAIPEI,1462,1448,14,0.009575923392612859
2010,Poland,Thailand,East Asia & Pacific,Upper middle income,BANGKOK,1102,1030,72,0.06533575317604355
2010,Poland,Tunisia,Middle East & North Africa,Lower middle income,TUNIS,891,497,394,0.44219977553310885
2010,Poland,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,2371,2162,209,0.08814846056516237
2010,Poland,Türkiye,Europe & Central Asia,Upper middle income,ISTANBUL,5862,5440,422,0.07198908222449676
2010,Poland,Turkmenistan,Europe & Central Asia,Upper middle income,ASHGABAT,179,172,7,0.03910614525139665
2010,Poland,Ukraine,Europe & Central Asia,Lower middle income,KHARKOV,13600,13328,272,0.02
2010,Poland,Ukraine,Europe & Central Asia,Lower middle income,KYIV,53513,52598,915,0.01709864892642909
2010,Poland,Ukraine,Europe & Central Asia,Lower middle income,LVIV,157475,151631,5844,0.037110652484521355
2010,Poland,Ukraine,Europe & Central Asia,Lower middle income,LUCK,72432,70637,1795,0.024781864369339518
2010,Poland,Ukraine,Europe & Central Asia,Lower middle income,ODESA,14730,14485,245,0.016632722335369995
2010,Poland,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,1014,849,165,0.16272189349112426
2010,Poland,United Arab Emirates,Middle East & North Africa,High income,DUBAI,1020,850,170,0.16666666666666666
2010,Poland,United Kingdom,Europe & Central Asia,High income,EDINBURGH,366,365,1,0.00273224043715847
2010,Poland,United Kingdom,Europe & Central Asia,High income,LONDON,4376,4315,61,0.013939670932358319
2010,Poland,United Kingdom,Europe & Central Asia,High income,MANCHESTER,787,769,18,0.022871664548919948
2010,Poland,United States,North America,High income,CHICAGO,143,142,1,0.006993006993006993
2010,Poland,United States,North America,High income,LOS ANGELES,292,290,2,0.00684931506849315
2010,Poland,United States,North America,High income,NEW YORK,405,398,7,0.01728395061728395
2010,Poland,United States,North America,High income,WASHINGTON,193,190,3,0.015544041450777202
2010,Poland,Uzbekistan,Europe & Central Asia,Lower middle income,TASHKENT,1268,1249,19,0.01498422712933754
2010,Poland,"Venezuela, RB",Latin America & Caribbean,nan,CARACAS,53,41,12,0.22641509433962265
2010,Poland,Vietnam,East Asia & Pacific,Lower middle income,HANOI,629,577,52,0.08267090620031796
2010,Portugal,Algeria,Middle East & North Africa,Lower middle income,ALGIERS,825,607,187,0.23551637279596976
2010,Portugal,Andorra,Europe & Central Asia,High income,ANDORRA LA VELLA,4,3,0,0.0
2010,Portugal,Angola,Sub-Saharan Africa,Lower middle income,BENGUELA,3005,2972,17,0.005687520910003346
2010,Portugal,Angola,Sub-Saharan Africa,Lower middle income,LUANDA,34195,31128,2810,0.08279804349107195
2010,Portugal,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,14,0,6,1.0
2010,Portugal,Australia,East Asia & Pacific,High income,CANBERRA,3,2,0,0.0
2010,Portugal,Australia,East Asia & Pacific,High income,SYDNEY,110,110,0,0.0
2010,Portugal,Austria,Europe & Central Asia,High income,VIENNA,2,0,0,
2010,Portugal,Belgium,Europe & Central Asia,High income,BRUSSELS,4,2,1,0.3333333333333333
2010,Portugal,Brazil,Latin America & Caribbean,Upper middle income,BELO HORIZONTE,14,6,1,0.14285714285714285
2010,Portugal,Brazil,Latin America & Caribbean,Upper middle income,BRASILIA,50,46,0,0.0
2010,Portugal,Brazil,Latin America & Caribbean,Upper middle income,RIO DE JANEIRO,59,56,1,0.017543859649122806
2010,Portugal,Brazil,Latin America & Caribbean,Upper middle income,SAO PAULO,108,75,20,0.21052631578947367
2010,Portugal,Brazil,Latin America & Caribbean,Upper middle income,SALVADOR DE BAHIA,46,32,10,0.23809523809523808
2010,Portugal,Bulgaria,Europe & Central Asia,Upper middle income,SOFIA,47,47,0,0.0
2010,Portugal,Canada,North America,High income,MONTREAL,48,2,5,0.7142857142857143
2010,Portugal,Canada,North America,High income,OTTAWA,34,33,0,0.0
2010,Portugal,Canada,North America,High income,TORONTO,112,109,1,0.00909090909090909
2010,Portugal,Canada,North America,High income,VANCOUVER,44,44,0,0.0
2010,Portugal,Cabo Verde,Sub-Saharan Africa,Lower middle income,PRAIA,9928,8171,1541,0.15866968698517298
2010,Portugal,Chile,Latin America & Caribbean,High income,SANTIAGO,21,0,0,
2010,Portugal,China,East Asia & Pacific,Upper middle income,BEIJING,1960,1904,40,0.0205761316872428
2010,Portugal,China,East Asia & Pacific,Upper middle income,SHANGHAI,1406,1376,14,0.010071942446043165
2010,Portugal,Colombia,Latin America & Caribbean,Upper middle income,BOGOTA,552,362,89,0.1973392461197339
2010,Portugal,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,KINSHASA,0,0,7,1.0
2010,Portugal,Croatia,Europe & Central Asia,High income,ZAGREB,279,119,1,0.008333333333333333
2010,Portugal,Cuba,Latin America & Caribbean,Upper middle income,HAVANA,465,145,48,0.24870466321243523
2010,Portugal,Cyprus,Europe & Central Asia,High income,NICOSIA,84,38,45,0.5421686746987951
2010,Portugal,Czechia,Europe & Central Asia,High income,PRAGUE,0,0,0,
2010,Portugal,Denmark,Europe & Central Asia,High income,COPENHAGEN,0,0,0,
2010,Portugal,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,988,949,22,0.02265705458290422
2010,Portugal,Finland,Europe & Central Asia,High income,HELSINKI,1,1,0,0.0
2010,Portugal,France,Europe & Central Asia,High income,LYON,2,0,0,
2010,Portugal,France,Europe & Central Asia,High income,PARIS,12,8,0,0.0
2010,Portugal,France,Europe & Central Asia,High income,STRASBOURG,1,0,0,
2010,Portugal,Germany,Europe & Central Asia,High income,BERLIN,0,0,0,
2010,Portugal,Germany,Europe & Central Asia,High income,DUSSELDORF,0,0,0,
2010,Portugal,Germany,Europe & Central Asia,High income,HAMBURG,0,0,0,
2010,Portugal,Germany,Europe & Central Asia,High income,STUTTGART,0,0,0,
2010,Portugal,Greece,Europe & Central Asia,High income,ATHENS,4,1,1,0.5
2010,Portugal,Guinea-Bissau,Sub-Saharan Africa,Low income,BISSAU,3164,2526,978,0.2791095890410959
2010,Portugal,India,South Asia,Lower middle income,NEW DELHI,1998,1743,235,0.11880687563195147
2010,Portugal,India,South Asia,Lower middle income,GOA,1388,1306,62,0.04532163742690058
2010,Portugal,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,502,444,28,0.059322033898305086
2010,Portugal,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,670,399,67,0.14377682403433475
2010,Portugal,Ireland,Europe & Central Asia,High income,DUBLIN,447,439,4,0.009029345372460496
2010,Portugal,Israel,Middle East & North Africa,High income,TEL AVIV,108,0,4,1.0
2010,Portugal,Italy,Europe & Central Asia,High income,ROME,6,1,0,0.0
2010,Portugal,Japan,East Asia & Pacific,High income,TOKYO,90,81,0,0.0
2010,Portugal,Kenya,Sub-Saharan Africa,Lower middle income,NAIROBI,262,230,23,0.09090909090909091
2010,Portugal,"Korea, Rep.",East Asia & Pacific,High income,SEOUL,22,13,1,0.07142857142857142
2010,Portugal,Libya,Middle East & North Africa,Upper middle income,TRIPOLI,928,639,88,0.12104539202200826
2010,Portugal,China,East Asia & Pacific,Upper middle income,MACAO,222,214,3,0.013824884792626729
2010,Portugal,Mexico,Latin America & Caribbean,Upper middle income,MEXICO CITY,23,14,1,0.06666666666666667
2010,Portugal,Morocco,Middle East & North Africa,Lower middle income,RABAT,1221,1049,158,0.1309030654515327
2010,Portugal,Mozambique,Sub-Saharan Africa,Low income,BEIRA,322,309,5,0.01592356687898089
2010,Portugal,Mozambique,Sub-Saharan Africa,Low income,MAPUTO,4680,4523,62,0.013522355507088331
2010,Portugal,Netherlands,Europe & Central Asia,High income,THE HAGUE,2,2,0,0.0
2010,Portugal,Nigeria,Sub-Saharan Africa,Lower middle income,ABUJA,0,48,86,0.6417910447761194
2010,Portugal,Nigeria,Sub-Saharan Africa,Lower middle income,LAGOS,623,0,0,
2010,Portugal,Pakistan,South Asia,Lower middle income,ISLAMABAD,4,0,2,1.0
2010,Portugal,Peru,Latin America & Caribbean,Upper middle income,LIMA,425,411,9,0.02142857142857143
2010,Portugal,Poland,Europe & Central Asia,High income,WARSAW,8,6,1,0.14285714285714285
2010,Portugal,Romania,Europe & Central Asia,High income,BUCHAREST,1143,817,304,0.2711864406779661
2010,Portugal,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,23025,22798,124,0.005409650117790769
2010,Portugal,São Tomé and Príncipe,Sub-Saharan Africa,Lower middle income,SAO TOME,2516,2330,96,0.03957131079967024
2010,Portugal,Saudi Arabia,Middle East & North Africa,High income,RIYADH,2088,2006,48,0.023369036027263874
2010,Portugal,Senegal,Sub-Saharan Africa,Lower middle income,DAKAR,4633,2951,1622,0.3546905751148043
2010,Portugal,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,25,23,0,0.0
2010,Portugal,Slovenia,Europe & Central Asia,High income,LJUBLJANA,0,0,0,
2010,Portugal,South Africa,Sub-Saharan Africa,Upper middle income,CAPE TOWN,898,888,0,0.0
2010,Portugal,South Africa,Sub-Saharan Africa,Upper middle income,DURBAN,278,277,0,0.0
2010,Portugal,South Africa,Sub-Saharan Africa,Upper middle income,JOHANNESBURG,3029,2985,15,0.005
2010,Portugal,South Africa,Sub-Saharan Africa,Upper middle income,PRETORIA,986,971,2,0.0020554984583761563
2010,Portugal,Spain,Europe & Central Asia,High income,BARCELONA,1,1,0,0.0
2010,Portugal,Spain,Europe & Central Asia,High income,MADRID,1,1,0,0.0
2010,Portugal,Spain,Europe & Central Asia,High income,SEVILLA,2,2,0,0.0
2010,Portugal,Sweden,Europe & Central Asia,High income,STOCKHOLM,0,0,0,
2010,Portugal,Switzerland,Europe & Central Asia,High income,BERN,0,0,0,
2010,Portugal,Switzerland,Europe & Central Asia,High income,GENEVA,0,0,0,
2010,Portugal,Switzerland,Europe & Central Asia,High income,ZURICH,0,0,0,
2010,Portugal,Thailand,East Asia & Pacific,Upper middle income,BANGKOK,623,607,9,0.01461038961038961
2010,Portugal,Timor-Leste,East Asia & Pacific,Lower middle income,DILI,510,258,2,0.007692307692307693
2010,Portugal,Tunisia,Middle East & North Africa,Lower middle income,TUNIS,629,601,25,0.039936102236421724
2010,Portugal,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,2907,0,6,1.0
2010,Portugal,Türkiye,Europe & Central Asia,Upper middle income,BURSA,0,2863,0,0.0
2010,Portugal,Türkiye,Europe & Central Asia,Upper middle income,ISTANBUL,0,12,0,0.0
2010,Portugal,Ukraine,Europe & Central Asia,Lower middle income,KYIV,4958,4782,129,0.02626756261453879
2010,Portugal,United Kingdom,Europe & Central Asia,High income,LONDON,3390,3278,49,0.014727983168019236
2010,Portugal,United Kingdom,Europe & Central Asia,High income,MANCHESTER,966,940,10,0.010526315789473684
2010,Portugal,Uruguay,Latin America & Caribbean,High income,MONTEVIDEO,0,0,0,
2010,Portugal,United States,North America,High income,BOSTON,147,143,1,0.006944444444444444
2010,Portugal,United States,North America,High income,NEWARK,195,190,1,0.005235602094240838
2010,Portugal,United States,North America,High income,NEW BEDFORD,123,123,1,0.008064516129032258
2010,Portugal,United States,North America,High income,NEW YORK,503,481,7,0.014344262295081968
2010,Portugal,United States,North America,High income,SAN FRANCISCO,276,261,3,0.011363636363636364
2010,Portugal,United States,North America,High income,WASHINGTON,2038,2030,0,0.0
2010,Portugal,"Venezuela, RB",Latin America & Caribbean,nan,CARACAS,51,43,4,0.0851063829787234
2010,Portugal,"Venezuela, RB",Latin America & Caribbean,nan,VALENCIA,8,5,2,0.2857142857142857
2010,Portugal,Zimbabwe,Sub-Saharan Africa,Lower middle income,HARARE,77,76,0,0.0
2010,Sweden,Algeria,Middle East & North Africa,Lower middle income,ALGIERS,532,339,140,0.29227557411273486
2010,Sweden,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,48,33,9,0.21428571428571427
2010,Sweden,Australia,East Asia & Pacific,High income,CANBERRA,7,7,0,0.0
2010,Sweden,Bangladesh,South Asia,Lower middle income,DHAKA,2095,1659,229,0.12129237288135593
2010,Sweden,Belarus,Europe & Central Asia,Upper middle income,MINSK,4122,3956,71,0.01763099081201887
2010,Sweden,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SARAJEVO,3288,3010,265,0.08091603053435115
2010,Sweden,Bulgaria,Europe & Central Asia,Upper middle income,SOFIA,24,21,0,0.0
2010,Sweden,Canada,North America,High income,OTTAWA,3,3,0,0.0
2010,Sweden,Chile,Latin America & Caribbean,High income,SANTIAGO,226,124,92,0.42592592592592593
2010,Sweden,China,East Asia & Pacific,Upper middle income,BEIJING,14173,10500,250,0.023255813953488372
2010,Sweden,China,East Asia & Pacific,Upper middle income,SHANGHAI,9969,8952,272,0.029488291413703384
2010,Sweden,Colombia,Latin America & Caribbean,Upper middle income,BOGOTA,2516,2333,107,0.043852459016393446
2010,Sweden,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,KINSHASA,660,196,255,0.565410199556541
2010,Sweden,Cuba,Latin America & Caribbean,Upper middle income,HAVANA,979,918,21,0.022364217252396165
2010,Sweden,Cyprus,Europe & Central Asia,High income,NICOSIA,196,31,5,0.1388888888888889
2010,Sweden,Czechia,Europe & Central Asia,High income,PRAGUE,6,0,0,
2010,Sweden,Denmark,Europe & Central Asia,High income,COPENHAGEN,4,0,0,
2010,Sweden,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,2820,2489,281,0.10144404332129964
2010,Sweden,Ethiopia,Sub-Saharan Africa,Low income,ADDIS ABABA,1212,708,505,0.416323165704864
2010,Sweden,Finland,Europe & Central Asia,High income,HELSINKI,2,0,0,
2010,Sweden,North Macedonia,Europe & Central Asia,Upper middle income,SKOPJE,1886,63,509,0.8898601398601399
2010,Sweden,France,Europe & Central Asia,High income,PARIS,14,0,0,
2010,Sweden,Germany,Europe & Central Asia,High income,BERLIN,1,0,0,
2010,Sweden,Guatemala,Latin America & Caribbean,Upper middle income,GUATEMALA CITY,10,9,0,0.0
2010,Sweden,Hungary,Europe & Central Asia,High income,BUDAPEST,1,0,1,1.0
2010,Sweden,India,South Asia,Lower middle income,NEW DELHI,10613,10136,267,0.02566567336345285
2010,Sweden,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,1644,1620,11,0.00674432863274065
2010,Sweden,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,21312,17237,3742,0.1783688450355117
2010,Sweden,Iraq,Middle East & North Africa,Upper middle income,BAGHDAD,457,371,5,0.013297872340425532
2010,Sweden,Ireland,Europe & Central Asia,High income,DUBLIN,224,212,3,0.013953488372093023
2010,Sweden,Israel,Middle East & North Africa,High income,JERUSALEM,590,348,90,0.2054794520547945
2010,Sweden,Israel,Middle East & North Africa,High income,TEL AVIV,18,15,2,0.11764705882352941
2010,Sweden,Italy,Europe & Central Asia,High income,ROME,1,0,0,
2010,Sweden,Japan,East Asia & Pacific,High income,TOKYO,196,178,11,0.0582010582010582
2010,Sweden,Jordan,Middle East & North Africa,Lower middle income,AMMAN,1157,829,208,0.20057859209257473
2010,Sweden,Kenya,Sub-Saharan Africa,Lower middle income,NAIROBI,1460,1216,196,0.1388101983002833
2010,Sweden,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,PYONGYANG,185,118,3,0.024793388429752067
2010,Sweden,"Korea, Rep.",East Asia & Pacific,High income,SEOUL,170,156,9,0.05454545454545454
2010,Sweden,Lithuania,Europe & Central Asia,High income,VILNIUS,4,4,0,0.0
2010,Sweden,Malaysia,East Asia & Pacific,Upper middle income,KUALA LUMPUR,320,247,37,0.13028169014084506
2010,Sweden,Morocco,Middle East & North Africa,Lower middle income,RABAT,3083,2303,546,0.19164619164619165
2010,Sweden,Nigeria,Sub-Saharan Africa,Lower middle income,ABUJA,2556,1480,860,0.36752136752136755
2010,Sweden,Norway,Europe & Central Asia,High income,OSLO,3,0,0,
2010,Sweden,Pakistan,South Asia,Lower middle income,ISLAMABAD,2080,1512,539,0.2627986348122867
2010,Sweden,Poland,Europe & Central Asia,High income,WARSAW,4,0,1,1.0
2010,Sweden,Portugal,Europe & Central Asia,High income,LISBON,1,1,0,0.0
2010,Sweden,Romania,Europe & Central Asia,High income,BUCHAREST,41,26,6,0.1875
2010,Sweden,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,21192,20915,340,0.015996236179722418
2010,Sweden,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,38800,38214,469,0.012124188920197503
2010,Sweden,Saudi Arabia,Middle East & North Africa,High income,RIYADH,2806,2573,157,0.057509157509157506
2010,Sweden,Senegal,Sub-Saharan Africa,Lower middle income,DAKAR,861,220,358,0.6193771626297578
2010,Sweden,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,83,67,3,0.04285714285714286
2010,Sweden,Singapore,East Asia & Pacific,High income,SINGAPORE,4,0,0,
2010,Sweden,South Africa,Sub-Saharan Africa,Upper middle income,PRETORIA,3665,3577,61,0.016767454645409567
2010,Sweden,Spain,Europe & Central Asia,High income,MADRID,1,0,0,
2010,Sweden,Sri Lanka,South Asia,Lower middle income,COLOMBO,169,164,10,0.05747126436781609
2010,Sweden,Switzerland,Europe & Central Asia,High income,BERN,9,4,0,0.0
2010,Sweden,Syrian Arab Republic,Middle East & North Africa,Low income,DAMASCUS,3389,1794,1198,0.40040106951871657
2010,Sweden,"Taiwan, China",East Asia & Pacific,High income,TAIPEI,3785,3783,0,0.0
2010,Sweden,Tanzania,Sub-Saharan Africa,Lower middle income,DAR ES SALAAM,1283,1165,80,0.0642570281124498
2010,Sweden,Thailand,East Asia & Pacific,Upper middle income,BANGKOK,13560,10496,2551,0.19552387522035716
2010,Sweden,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,2091,1688,347,0.1705159705159705
2010,Sweden,Türkiye,Europe & Central Asia,Upper middle income,ISTANBUL,4708,4383,176,0.03860495722746216
2010,Sweden,Ukraine,Europe & Central Asia,Lower middle income,KYIV,9421,9026,127,0.01387523216431771
2010,Sweden,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,1310,1099,176,0.1380392156862745
2010,Sweden,United Kingdom,Europe & Central Asia,High income,LONDON,3412,3164,84,0.02586206896551724
2010,Sweden,United States,North America,High income,WASHINGTON,2652,2405,161,0.0627435697583788
2010,Sweden,Vietnam,East Asia & Pacific,Lower middle income,HANOI,1573,1176,97,0.07619795758051846
2010,Sweden,Zambia,Sub-Saharan Africa,Lower middle income,LUSAKA,390,375,9,0.0234375
2010,Slovenia,Albania,Europe & Central Asia,Upper middle income,TIRANA,252,244,8,0.031746031746031744
2010,Slovenia,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,17,17,0,0.0
2010,Slovenia,Australia,East Asia & Pacific,High income,CANBERRA,6,6,0,0.0
2010,Slovenia,Austria,Europe & Central Asia,High income,KLAGENFURT,1,1,0,0.0
2010,Slovenia,Austria,Europe & Central Asia,High income,VIENNA,3,3,0,0.0
2010,Slovenia,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SARAJEVO,20997,20311,686,0.03267133400009525
2010,Slovenia,Canada,North America,High income,OTTAWA,15,15,0,0.0
2010,Slovenia,China,East Asia & Pacific,Upper middle income,BEIJING,451,440,11,0.024390243902439025
2010,Slovenia,Croatia,Europe & Central Asia,High income,ZAGREB,305,299,6,0.019672131147540985
2010,Slovenia,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,449,423,26,0.05790645879732739
2010,Slovenia,North Macedonia,Europe & Central Asia,Upper middle income,SKOPJE,1101,987,114,0.10354223433242507
2010,Slovenia,France,Europe & Central Asia,High income,PARIS,1,1,0,0.0
2010,Slovenia,Greece,Europe & Central Asia,High income,ATHENS,2,2,0,0.0
2010,Slovenia,India,South Asia,Lower middle income,NEW DELHI,738,686,52,0.07046070460704607
2010,Slovenia,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,600,571,29,0.04833333333333333
2010,Slovenia,Ireland,Europe & Central Asia,High income,DUBLIN,14,14,0,0.0
2010,Slovenia,Israel,Middle East & North Africa,High income,TEL AVIV,59,59,0,0.0
2010,Slovenia,Japan,East Asia & Pacific,High income,TOKYO,9,9,0,0.0
2010,Slovenia,Kosovo,Europe & Central Asia,Upper middle income,PRISTINA,3073,2494,579,0.18841522941750732
2010,Slovenia,Montenegro,Europe & Central Asia,Upper middle income,PODGORICA,295,291,4,0.013559322033898305
2010,Slovenia,Poland,Europe & Central Asia,High income,WARSAW,1,1,0,0.0
2010,Slovenia,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,16479,16377,102,0.006189695976697615
2010,Slovenia,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,847,831,16,0.018890200708382526
2010,Slovenia,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,1190,1166,24,0.020168067226890758
2010,Slovenia,Ukraine,Europe & Central Asia,Lower middle income,KYIV,5026,4905,121,0.024074810982888977
2010,Slovenia,United Kingdom,Europe & Central Asia,High income,LONDON,509,472,37,0.07269155206286837
2010,Slovenia,United States,North America,High income,CLEVELAND,14,14,0,0.0
2010,Slovenia,United States,North America,High income,NEW YORK,24,24,0,0.0
2010,Slovenia,United States,North America,High income,WASHINGTON,60,60,0,0.0
2010,Slovak Republic,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,37,35,2,0.05405405405405406
2010,Slovak Republic,Australia,East Asia & Pacific,High income,CANBERRA,14,14,0,0.0
2010,Slovak Republic,Austria,Europe & Central Asia,High income,VIENNA,6,5,1,0.16666666666666666
2010,Slovak Republic,Belarus,Europe & Central Asia,Upper middle income,MINSK,2886,2864,22,0.007623007623007623
2010,Slovak Republic,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,SARAJEVO,846,836,10,0.01182033096926714
2010,Slovak Republic,Brazil,Latin America & Caribbean,Upper middle income,BRASILIA,43,43,0,0.0
2010,Slovak Republic,Bulgaria,Europe & Central Asia,Upper middle income,SOFIA,26,25,1,0.038461538461538464
2010,Slovak Republic,Canada,North America,High income,OTTAWA,22,19,3,0.13636363636363635
2010,Slovak Republic,China,East Asia & Pacific,Upper middle income,BEIJING,721,623,98,0.13592233009708737
2010,Slovak Republic,China,East Asia & Pacific,Upper middle income,SHANGHAI,222,177,45,0.20270270270270271
2010,Slovak Republic,Croatia,Europe & Central Asia,High income,ZAGREB,17,17,0,0.0
2010,Slovak Republic,Cuba,Latin America & Caribbean,Upper middle income,HAVANA,103,68,35,0.33980582524271846
2010,Slovak Republic,Cyprus,Europe & Central Asia,High income,NICOSIA,42,39,3,0.07142857142857142
2010,Slovak Republic,Czechia,Europe & Central Asia,High income,PRAGUE,9,9,0,0.0
2010,Slovak Republic,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,562,457,105,0.18683274021352314
2010,Slovak Republic,France,Europe & Central Asia,High income,PARIS,7,7,0,0.0
2010,Slovak Republic,Germany,Europe & Central Asia,High income,BERLIN,1,1,0,0.0
2010,Slovak Republic,Germany,Europe & Central Asia,High income,BONN,2,2,0,0.0
2010,Slovak Republic,Greece,Europe & Central Asia,High income,ATHENS,8,8,0,0.0
2010,Slovak Republic,India,South Asia,Lower middle income,NEW DELHI,512,420,92,0.1796875
2010,Slovak Republic,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,701,669,32,0.0456490727532097
2010,Slovak Republic,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,409,321,88,0.21515892420537897
